Date,Open,High,Low,Close,Adj Close,Volume,Close_1,Close_inc,Volume_1,Volume_inc,MA5,MA5_1,MA5_inc,EMA5,MA10,MA10_1,MA10_inc,EMA10,MA20,MA20_1,MA20_inc,EMA20,RSI12,OBV,ROC5,ROC10,ROC20,MACD,MACDsignal,MACDhist,STOCHk3,STOCHd3,CCI10,ATR14,BBM20,BBU20,BBL20,MOM10
2020-02-18,51.113705,51.427288,50.81857,51.141376,51.141376,7185700,51.15981,-0.018432617,7496800.0,-311100.0,51.115543,51.03069,0.0848526,51.02518,50.754925,50.537262,0.21766281,50.73478,50.1499,50.135143,0.014756585,50.44601,72.29169,116596500.0,0.8365283,4.4452963,0.5804395,0.2739841,0.12722433,0.1467598,53.014046,46.45915,67.35619,0.7734121,50.1499,52.011917,48.28788,2.176628
2020-02-19,51.27049,51.4365,51.086025,51.13214,51.13214,6819200,51.141376,-0.009235382,7185700.0,-366500.0,51.169037,51.115543,0.0534935,51.060837,50.884045,50.754925,0.12912102,50.807144,50.16004,50.1499,0.010145378,50.514126,87.84799,109777300.0,0.52584136,2.5906622,0.3984108,0.28744298,0.15929346,0.12814951,45.945263,50.41061,73.29083,0.7483785,50.16004,52.042046,48.27804,1.2912102
2020-02-20,51.095257,51.528732,50.61566,51.196705,51.196705,6114600,51.13214,0.06456375,6819200.0,-704600.0,51.128456,51.169037,-0.040581513,51.106125,50.955063,50.884045,0.07101707,50.878067,50.196472,50.16004,0.03643055,50.581615,85.798706,115891900.0,-0.39476478,1.4066538,1.4437062,0.29942304,0.18733716,0.112085894,63.636223,54.19851,41.453342,0.7444255,50.196472,52.131058,48.26189,0.71017075
2020-02-21,50.800114,51.03991,50.209843,50.431194,50.431194,9078600,51.196705,-0.76551056,6114600.0,2964000.0,51.012245,51.128456,-0.11620941,50.88115,50.952297,50.955063,-0.0027671815,50.79673,50.18264,50.196472,-0.0138345715,50.566795,59.815804,106813300.0,-1.1390345,-0.05484034,-0.54565763,0.24833345,0.1995426,0.048790846,16.783255,42.121582,-97.448975,0.73586166,50.18264,52.105747,48.259533,-0.027671814
2020-02-24,48.973972,49.37056,48.429817,48.55894,48.55894,10992500,50.431194,-1.8722534,9078600.0,1913900.0,50.492073,51.012245,-0.52017367,50.10708,50.76138,50.952297,-0.1909153,50.389496,50.117157,50.18264,-0.06548271,50.369637,27.233234,95820800.0,-5.0838113,-3.782891,-2.6262105,0.065389104,0.17270102,-0.10731191,4.1667647,28.195414,-273.23822,0.81557393,50.117157,52.170094,48.064217,-1.909153
2020-02-25,48.9463,49.084644,46.852684,47.00025,47.00025,12202600,48.55894,-1.5586891,10992500.0,1210100.0,49.663845,50.492073,-0.82822496,49.07147,50.389694,50.76138,-0.37168616,49.77282,50.037376,50.117157,-0.079778865,50.039757,20.000067,83618200.0,-8.097405,-7.3286147,-3.2833626,-0.19568048,0.0990008,-0.29468128,3.5242279,8.158082,-208.3729,0.87815845,50.037376,52.434418,47.64034,-3.7168617
2020-02-26,47.323067,49.010868,47.258507,48.005566,48.005566,16413100,47.00025,1.0053139,12202600.0,4210500.0,49.038532,49.663845,-0.62531507,48.716167,50.103783,50.389694,-0.2859108,49.45131,49.97236,50.037376,-0.06502094,49.841125,31.787262,100031300.0,-6.114697,-5.6210093,-2.6374462,-0.32174975,0.014828837,-0.33657858,45.78786,17.826284,-115.64872,0.95655495,49.97236,52.51882,47.42589,-2.859108
2020-02-27,46.92648,49.306004,46.8158,46.834248,46.834248,16161100,48.005566,-1.171318,16413100.0,-252000.0,48.16604,49.038532,-0.8724915,48.08886,49.647247,50.103783,-0.45653647,48.975246,49.86076,49.97236,-0.11159782,49.548225,24.729988,83870200.0,-8.520973,-8.8821,-4.548867,-0.50553215,-0.08926498,-0.4162672,0.74075747,16.684282,-101.49874,1.0922645,49.86076,52.747345,46.97417,-4.565365
2020-02-28,45.413906,46.013397,44.17803,45.61681,45.61681,24426000,46.834248,-1.2174377,16161100.0,8264900.0,47.203163,48.16604,-0.9628769,47.264843,49.107704,49.647247,-0.53954315,48.36438,49.683216,49.86076,-0.1775425,49.166096,20.021225,59444200.0,-9.546441,-10.576738,-7.221922,-0.7362333,-0.21868014,-0.51755315,28.057487,24.862036,-149.8993,1.2306092,49.683216,53.131454,46.234978,-5.3954315
2020-03-02,45.86583,46.94492,44.888195,46.94492,46.94492,17328500,45.61681,1.3281097,24426000.0,-7097500.0,46.88036,47.203163,-0.32280427,47.158203,48.686214,49.107704,-0.42148894,48.106213,49.61174,49.683216,-0.07147789,48.950623,26.666746,76772700.0,-3.3238397,-8.238673,-2.9551902,-0.80689865,-0.33633947,-0.47055915,53.956787,27.58501,-93.65878,1.3366736,49.61174,53.22931,45.994167,-4.2148895
2020-03-03,46.686684,47.81189,44.500843,45.05422,45.05422,21830500,46.94492,-1.8907013,17328500.0,4502000.0,46.491154,46.88036,-0.3892067,46.456875,48.0775,48.686214,-0.60871583,47.551155,49.416214,49.61174,-0.19552651,48.573303,23.038506,54942200.0,-4.140475,-11.902609,-7.986419,-0.9978572,-0.4686571,-0.52920014,24.111814,35.375362,-93.59343,1.5369444,49.416214,53.564774,45.26765,-6.087158
2020-03-04,45.9765,46.659004,45.035763,46.61289,46.61289,14813700,45.05422,1.55867,21830500.0,-7016800.0,46.212616,46.491154,-0.27853546,46.50888,47.625572,48.0775,-0.45192528,47.380524,49.25481,49.416214,-0.16140214,48.383766,31.754274,69755900.0,-2.9010746,-8.83838,-6.47669,-1.0161014,-0.5781553,-0.43794605,63.787884,47.285496,-70.8389,1.6041398,49.25481,53.581165,44.928455,-4.519253
2020-03-05,45.40467,45.819702,44.03967,44.270245,44.270245,15843000,46.61289,-2.3426437,14813700.0,1029300.0,45.699818,46.212616,-0.5128006,45.76267,46.93293,47.625572,-0.692646,46.81492,48.943996,49.25481,-0.31081447,47.986633,26.762297,53912900.0,-5.4746327,-13.529114,-12.312767,-1.1993103,-0.7023947,-0.49691558,6.11243,31.337376,-108.482925,1.740508,48.943996,53.762905,44.125084,-6.9264603
2020-03-06,42.951366,44.546936,42.84991,43.6892,43.6892,24581400,44.270245,-0.58104324,15843000.0,8738400.0,45.314293,45.699818,-0.3855217,45.07151,46.258728,46.93293,-0.6741993,46.24652,48.60551,48.943996,-0.33848324,47.572285,25.765772,29331500.0,-4.2256536,-13.368696,-13.416204,-1.3739241,-0.83670795,-0.53721625,22.033865,30.644726,-137.11757,1.8221972,48.60551,53.903587,43.307438,-6.741993
2020-03-09,41.45725,43.873665,41.18978,42.43488,42.43488,25949300,43.6892,-1.254322,24581400.0,1367900.0,44.412285,45.314293,-0.90200806,44.192635,45.646324,46.258728,-0.61240613,45.553413,48.20385,48.60551,-0.40166074,47.077534,23.52285,3382200.0,-9.607089,-12.611605,-15.917412,-1.5920817,-0.9877893,-0.6042924,26.89244,18.346245,-157.80003,1.9704235,48.20385,54.092495,42.31521,-6.1240616
2020-03-10,43.762993,45.109547,42.57323,44.80519,44.80519,27067700,42.43488,2.3703117,25949300.0,1118400.0,44.36248,44.412285,-0.04980545,44.39682,45.426815,45.646324,-0.21950607,45.41736,47.908257,48.20385,-0.29559612,46.85893,34.502064,30449900.0,-0.55272794,-4.670317,-11.656662,-1.5606867,-1.1023728,-0.458314,92.23535,47.053886,-61.98008,2.1364374,47.908257,53.858902,41.95761,-2.1950607
2020-03-11,43.172726,43.790665,40.83009,41.245125,41.245125,24139200,44.80519,-3.5600662,27067700.0,-2928500.0,43.28893,44.36248,-1.0735527,43.346256,44.75077,45.426815,-0.6760441,44.65871,47.427277,47.908257,-0.48097745,46.319393,31.566729,6310700.0,-11.515621,-14.082619,-18.912043,-1.7951714,-1.2409364,-0.55423504,9.698296,42.942028,-135.43352,2.3551538,47.427277,53.903606,40.950947,-6.760441
2020-03-12,37.924847,40.027687,36.62441,36.707417,36.707417,24123800,41.245125,-4.5377083,24139200.0,-15400.0,41.776363,43.28893,-1.5125656,41.13331,43.73809,44.75077,-1.0126832,43.212925,46.69267,47.427277,-0.7346098,45.3964,27.44545,-17813100.0,-17.08332,-21.622705,-28.584253,-2.3119154,-1.4551369,-0.8567785,0.9782618,34.30397,-215.08368,2.6147146,46.69267,54.473503,38.911835,-10.126831
2020-03-13,40.996105,44.26104,40.04614,44.2057,44.2057,28339400,36.707417,7.4982834,24123800.0,4215600.0,41.87966,41.776363,0.103299715,42.15744,43.596977,43.73809,-0.14111099,43.39344,46.35234,46.69267,-0.34032708,45.282154,43.517937,10526300.0,1.182211,-3.093399,-13.3429575,-2.1048017,-1.5850722,-0.5197295,99.275345,36.650635,-26.772064,3.0113034,46.35234,53.930443,38.77424,-1.4111099
2020-03-16,39.20685,43.873672,38.053974,39.40053,39.40053,27493700,44.2057,-4.805168,28339400.0,-845700.0,41.272793,41.87966,-0.6068695,41.23847,42.84254,43.596977,-0.75443876,42.667423,45.764378,46.35234,-0.5879639,44.718216,38.717808,-16967400.0,-7.1505976,-16.070723,-22.985382,-2.294262,-1.7269121,-0.5673497,36.352715,45.535442,-89.956635,3.2912867,45.764378,53.592575,37.93618,-7.544388
2020-03-17,40.230595,44.00279,38.422894,43.218838,43.218838,25588900,39.40053,3.818306,27493700.0,-1904800.0,40.95552,41.272793,-0.31727067,41.898594,42.659,42.84254,-0.18353805,42.767685,45.36825,45.764378,-0.39612693,44.574547,46.62688,8621500.0,-3.540557,-4.073715,-15.4914465,-2.1174166,-1.8050139,-0.31240267,83.209435,72.94583,-28.56102,3.546235,45.36825,52.844704,37.891796,-1.8353806
2020-03-18,40.2767,44.085785,39.252953,43.59697,43.59697,29557000,43.218838,0.37813187,25588900.0,3968100.0,41.42589,40.95552,0.47036895,42.464718,42.35741,42.659,-0.30159187,42.91847,44.991493,45.36825,-0.37675858,44.48093,45.161274,38178500.0,5.702116,-6.470139,-14.736664,-1.9250516,-1.8290217,-0.09602984,91.89603,70.48606,4.070558,3.7135658,44.991493,51.989063,37.99392,-3.0159187
2020-03-19,42.859142,44.242588,41.383465,41.567924,41.567924,20159100,43.59697,-2.029045,29557000.0,-9397900.0,42.39799,41.42589,0.97210157,42.165787,42.087177,42.35741,-0.27023202,42.67291,44.51005,44.991493,-0.48143902,44.202114,44.981396,18019400.0,13.241215,-6.1041455,-18.807423,-1.9117,-1.8455575,-0.06614258,54.041183,76.38222,22.563732,3.7280588,44.51005,51.017845,38.00226,-2.70232
2020-03-20,41.521816,43.071274,41.05144,42.102863,42.102863,26340800,41.567924,0.5349388,20159100.0,6181700.0,41.977425,42.39799,-0.42056733,42.144814,41.928543,42.087177,-0.1586338,42.569263,44.093636,44.51005,-0.41641656,44.00128,43.310547,44360200.0,-4.7569356,-3.6309614,-16.514244,-1.8373529,-1.8439165,0.006563717,57.116623,67.68461,14.710033,3.7254238,44.093636,50.048477,38.138794,-1.586338
2020-03-23,41.503372,42.877594,40.47962,40.75631,40.75631,23063700,42.102863,-1.3465538,26340800.0,-3277100.0,42.24858,41.977425,0.27115554,41.681976,41.76069,41.928543,-0.16785698,42.239628,43.703506,44.093636,-0.39013156,43.690975,44.62929,21296500.0,3.4410138,-3.955637,-16.068373,-1.8641015,-1.8479536,-0.016147988,7.352935,39.503582,-21.024012,3.6602042,43.703506,49.44514,37.96187,-1.6785698
2020-03-24,41.80772,44.279472,41.78005,44.122684,44.122684,19323700,40.75631,3.366375,23063700.0,-3740000.0,42.42935,42.24858,0.18076935,42.49555,41.692436,41.76069,-0.068250656,42.58201,43.559628,43.703506,-0.14387837,43.732243,50.610554,40620200.0,2.091326,-1.5232756,-6.122451,-1.5985771,-1.7980781,0.19950095,95.87382,53.447792,109.24157,3.795913,43.559628,49.093895,38.02536,-0.68250656
2020-03-25,43.440186,44.952755,41.946064,42.37032,42.37032,25625800,44.122684,-1.7523651,19323700.0,6302100.0,42.18402,42.42935,-0.24533005,42.453804,41.804955,41.692436,0.11251946,42.543518,43.277863,43.559628,-0.2817623,43.6021,49.910328,14994400.0,-2.8136137,2.7280667,-11.738735,-1.510504,-1.7405632,0.23005907,42.26788,48.49821,78.15623,3.8268752,43.277863,48.418903,38.136826,1.1251945
2020-03-26,42.77613,46.797348,42.600895,46.55755,46.55755,22417900,42.37032,4.187229,25625800.0,-3207900.0,43.181946,42.18402,0.9979248,43.82172,42.78997,41.804955,0.9850132,43.27335,43.26403,43.277863,-0.013834953,43.884422,52.317066,37412300.0,12.003544,26.834173,-0.590805,-1.093819,-1.6112139,0.51739496,95.22055,77.787415,203.73596,4.0218754,43.26403,48.36611,38.161945,9.850132
2020-03-27,45.275562,47.590527,44.786747,45.958065,45.958065,20025300,46.55755,-0.5994835,22417900.0,-2392600.0,43.952984,43.181946,0.7710403,44.533833,42.965206,42.78997,0.17523651,43.761482,43.281094,43.26403,0.017062759,44.082455,56.761055,17387000.0,9.156626,3.9641159,0.74809086,-0.8022665,-1.4494241,0.64715767,71.078514,69.522316,166.37007,4.0304394,43.281094,48.418465,38.14372,1.7523651
2020-03-30,46.483772,47.581306,45.73671,46.44688,46.44688,20611900,45.958065,0.4888153,20025300.0,586600.0,45.0911,43.952984,1.1381142,45.171516,43.66984,42.965206,0.70463485,44.24974,43.25619,43.281094,-0.024901962,44.308193,65.80841,37998900.0,13.962429,17.883892,-1.0609013,-0.5260802,-1.2647551,0.7386749,77.07953,81.1262,136.45192,3.9711485,43.25619,48.32313,38.189247,7.0463486
2020-03-31,47.147827,47.203163,44.27026,44.57462,44.57462,15802000,46.44688,-1.872261,20611900.0,-4809900.0,45.181488,45.0911,0.090386964,44.97255,43.80542,43.66984,0.13557816,44.308807,43.23221,43.25619,-0.02397995,44.333626,50.7326,22196900.0,1.0242686,3.1370153,-1.064493,-0.4518028,-1.1021644,0.65036166,9.166721,52.44159,63.220234,3.8967059,43.23221,48.267765,38.196655,1.3557816
2020-04-01,42.932926,45.183334,42.462555,44.925087,44.925087,17918200,44.57462,0.35046768,15802000.0,2116200.0,45.69244,45.181488,0.51095355,44.95673,43.93823,43.80542,0.13281174,44.42086,43.14782,43.23221,-0.08439007,44.390068,63.3289,40115100.0,6.0296164,3.0463524,-3.62089,-0.3607219,-0.9538758,0.5931539,48.108063,44.78477,8.827895,3.760996,43.14782,47.997982,38.297657,1.3281174
2020-04-02,44.436268,46.013397,44.362484,45.93039,45.93039,16434400,44.925087,1.0053024,17918200.0,-1483800.0,45.56701,45.69244,-0.12543182,45.281284,44.374477,43.93823,0.43624648,44.69532,43.230827,43.14782,0.08300724,44.537033,57.569527,56549500.0,-1.3470621,10.494786,3.750024,-0.20564307,-0.80422914,0.598586,73.15165,43.47548,51.89826,3.3393738,43.230827,48.216793,38.244858,4.362465
2020-04-03,45.469242,46.160965,45.14644,45.561474,45.561474,13362500,45.93039,-0.36891556,16434400.0,-3071900.0,45.48769,45.56701,-0.07931824,45.37468,44.720337,44.374477,0.34586105,44.852802,43.32444,43.230827,0.093613625,44.63476,55.486904,43187000.0,-0.86294144,8.214668,4.285435,-0.11103858,-0.66559094,0.5545523,83.79057,68.3501,49.708694,2.9724312,43.32444,48.415836,38.233047,3.4586105
2020-04-06,46.48378,47.848778,46.43766,47.489082,47.489082,13845800,45.561474,1.9276085,13362500.0,483300.0,45.69613,45.48769,0.2084404,46.07948,45.393616,44.720337,0.67327726,45.332127,43.577152,43.32444,0.25271016,44.90701,66.63217,57032800.0,2.2438579,16.519585,11.910492,0.11715085,-0.5090425,0.62619334,89.68259,82.20827,133.94026,2.737246,43.577152,48.975136,38.179165,6.732773
2020-04-07,48.097786,48.2638,46.769676,46.815792,46.815792,14063000,47.489082,-0.67329025,13845800.0,217200.0,46.144363,45.69613,0.44823456,46.324917,45.662926,45.393616,0.26931077,45.601887,43.67768,43.577152,0.10053005,45.089043,63.13623,42969800.0,5.027912,6.10368,4.4874287,0.2411821,-0.3589975,0.6001796,53.550167,75.674446,116.55599,2.4987667,43.67768,49.24422,38.11114,2.6931076
2020-04-08,47.24207,48.817425,47.149403,48.30775,48.30775,15710700,46.815792,1.4919586,14063000.0,1647700.0,46.820896,46.144363,0.67653275,46.985863,46.256668,45.662926,0.59374315,46.09386,44.03081,43.67768,0.3531313,45.39596,70.87871,58680500.0,7.5295653,14.0131855,17.12354,0.45397887,-0.19640218,0.650381,78.58305,73.93861,138.83641,2.4375174,44.03081,49.838455,38.22317,5.9374313
2020-04-09,48.40969,49.688503,48.215084,49.280766,49.280766,15521200,48.30775,0.97301483,15710700.0,-189500.0,47.490974,46.820896,0.67007524,47.75083,46.52899,46.256668,0.2723217,46.673298,44.65948,44.03081,0.6286675,45.766354,66.43674,74201700.0,7.294465,5.8491416,34.252884,0.69274557,-0.018572584,0.71131814,86.03077,72.72133,147.59479,2.3984878,44.65948,49.81469,39.504272,2.723217
2020-04-13,48.835953,49.243687,48.55795,49.086155,49.086155,12694800,49.280766,-0.1946106,15521200.0,-2826400.0,48.195908,47.490974,0.7049362,48.19594,46.8418,46.52899,0.312809,47.112,44.903503,44.65948,0.24402276,46.082844,73.75948,61506900.0,7.7360997,6.8064003,11.04033,0.8564483,0.15643163,0.7000167,76.277115,80.29698,107.80068,2.2788336,44.903503,50.417797,39.389206,3.12809
2020-04-14,49.771896,50.1333,49.53096,50.040634,50.040634,11674600,49.086155,0.9544792,12694800.0,-1020200.0,48.70622,48.195908,0.51031035,48.810837,47.201176,46.8418,0.3593754,47.64448,45.43551,44.903503,0.53200513,46.460117,65.97715,73181500.0,5.372923,7.737342,27.004972,1.0507483,0.335295,0.7154533,95.169136,85.825676,118.07827,2.1019752,45.43551,50.76432,40.106693,3.5937538
2020-04-15,49.30855,49.530956,48.93788,49.26222,49.26222,10398100,50.040634,-0.7784157,11674600.0,-1276500.0,49.195503,48.70622,0.4892853,48.961296,47.669933,47.201176,0.46875992,47.938614,45.73768,45.43551,0.30216902,46.727203,64.9116,62783400.0,5.2256436,10.516296,13.98321,1.1291363,0.4940633,0.63507307,44.70556,72.050606,74.919205,1.9659796,45.73768,51.2204,40.25495,4.687599
2020-04-16,49.25296,49.920166,49.178825,49.762634,49.762634,14098300,49.26222,0.5004158,10398100.0,3700200.0,49.48648,49.195503,0.2909767,49.22841,48.15369,47.669933,0.48375472,48.270256,46.04596,45.73768,0.30828324,47.016506,64.948296,76881700.0,3.011698,10.768031,14.142416,1.2174469,0.63874006,0.5787069,68.992744,69.62248,79.50352,1.7027164,46.04596,51.71217,40.379753,4.8375473
2020-04-17,50.52251,50.707848,50.012836,50.615177,50.615177,13608800,49.762634,0.8525429,14098300.0,-489500.0,49.753365,49.48648,0.26688233,49.690666,48.62217,48.15369,0.46847877,48.696606,46.49832,46.04596,0.45236263,47.359467,79.98979,90490500.0,2.7077737,10.199757,21.764986,1.3405311,0.7790983,0.56143284,94.764305,69.48753,106.39858,1.5699614,46.49832,52.103497,40.893147,4.6847878
2020-04-20,50.086964,50.578106,49.855293,49.95723,49.95723,10358900,50.615177,-0.65794754,13608800.0,-3249900.0,49.927578,49.753365,0.17421493,49.779522,49.061745,48.62217,0.43957558,48.925808,46.89104,46.49832,0.39271832,47.607025,74.24311,80131600.0,1.7745832,9.647966,18.655184,1.3693542,0.89714944,0.47220477,50.90863,71.55523,85.56133,1.4924821,46.89104,52.29659,41.485493,4.395756
2020-04-21,49.32709,49.429028,47.3718,47.54787,47.54787,14111700,49.95723,-2.409359,10358900.0,3752800.0,49.429028,49.927578,-0.4985527,49.035637,49.067623,49.061745,0.00587883,48.675274,47.230618,46.89104,0.33957806,47.601387,56.86388,66019900.0,-4.9814787,0.1237933,16.663828,1.1846796,0.95465547,0.2300241,5.2778373,50.316925,-82.57398,1.4676625,47.230618,51.8025,42.658733,0.0587883
2020-04-22,48.215076,48.724754,47.97414,48.43748,48.43748,9668300,47.54787,0.8896103,14111700.0,-4443400.0,49.26408,49.429028,-0.16494751,48.83625,49.22979,49.067623,0.16216889,48.63204,47.446358,47.230618,0.21573982,47.681053,61.687996,75688200.0,-1.6741786,3.4639783,9.779089,1.0972661,0.9831776,0.11408851,33.23704,29.807837,-80.86296,1.3573842,47.446358,51.802876,43.08984,1.6216888
2020-04-23,48.400414,49.10469,47.677605,48.159477,48.159477,10330200,48.43748,-0.2780037,9668300.0,661900.0,48.943447,49.26408,-0.3206314,48.61066,49.214966,49.22979,-0.014827346,48.54612,47.735817,47.446358,0.2894579,47.72664,53.146317,65358000.0,-3.2216082,-0.30693516,13.663239,0.99415064,0.98537225,0.008778435,38.288322,25.601067,-92.548805,1.3413966,47.735817,51.383976,44.087658,-0.14827347
2020-04-24,48.56722,49.160294,48.150215,49.123226,49.123226,9403500,48.159477,0.96374893,10330200.0,-926700.0,48.645058,48.943447,-0.2983902,48.781517,49.19921,49.214966,-0.015753936,48.651047,47.8641,47.735817,0.12828389,47.859703,60.5419,74761500.0,-2.9476357,-0.3196772,5.510766,0.9787348,0.98404473,-0.005309942,97.49995,56.34177,-37.598682,1.341079,47.8641,51.51824,44.20996,-0.15753937
2020-04-27,49.44756,49.707027,49.169556,49.456825,49.456825,9123200,49.123226,0.3335991,9403500.0,-280300.0,48.544975,48.645058,-0.10008087,49.00662,49.23628,49.19921,0.037067033,48.797554,48.03904,47.8641,0.17493801,48.011864,55.871162,83884700.0,-1.0016656,0.7551423,7.612941,0.982055,0.9836468,-0.0015918037,87.6712,74.486496,20.332653,1.2194004,48.03904,51.643635,44.43444,0.37067032
2020-04-28,49.947968,50.179638,49.234425,49.299294,49.299294,8350500,49.456825,-0.15753174,9123200.0,-772700.0,48.89526,48.544975,0.35028458,49.104176,49.162144,49.23628,-0.07413407,48.88878,48.18166,48.03904,0.14262065,48.134518,50.103275,75534200.0,3.6834939,-1.4814773,6.1412373,0.9609192,0.9791013,-0.018182043,56.620937,80.59737,37.75363,1.1801925,48.18166,51.74651,44.61681,-0.74134064
2020-04-29,49.994312,50.300114,49.753372,49.929443,49.929443,9064100,49.299294,0.63014984,8350500.0,713600.0,49.193653,48.89526,0.29839247,49.379265,49.228867,49.162144,0.06672249,49.07799,48.4494,48.18166,0.2677412,48.305515,54.482807,84598300.0,3.0801818,1.3544353,12.013168,0.98358315,0.97999763,0.0035854925,67.213524,70.50189,67.58247,1.1087059,48.4494,51.66037,45.23843,0.6672249
2020-04-30,49.549496,49.66996,48.92862,49.086155,49.086155,11808800,49.929443,-0.8432884,9064100.0,2744700.0,49.37899,49.193653,0.18533555,49.281563,49.161217,49.228867,-0.067647934,49.079475,48.657455,48.4494,0.2080534,48.379883,44.865417,72789500.0,1.9241855,-1.3594122,9.262237,0.92297006,0.9685921,-0.04562208,11.486529,45.107,-1.4981233,1.0749493,48.657455,51.413998,45.90091,-0.67647934
2020-05-01,48.539417,48.595016,47.54787,47.992676,47.992676,8702400,49.086155,-1.0934792,11808800.0,-3106400.0,49.152878,49.37899,-0.22611007,48.851933,48.898968,49.161217,-0.26225013,48.881874,48.760567,48.657455,0.10311432,48.342995,43.394455,64087100.0,-2.301458,-5.181255,4.490026,0.7778685,0.9304474,-0.1525789,16.161558,31.620537,-95.29962,1.133197,48.760567,51.226566,46.29457,-2.6225014
