Price,Open,High,Low,Close,Adj Close,Volume
Ticker,ORCL,ORCL,ORCL,ORCL,,ORCL
Date,,,,,,
2020-01-02,48.91305050089853,49.54661418371709,48.87632125771366,49.53743362426758,49.53743362426758,13899600
2020-01-03,48.65594606160555,49.629246352277725,48.61921682351035,49.36296463012695,49.36296463012695,11026700
2020-01-06,48.995688303605526,49.76698487745139,48.98650424169562,49.62007141113281,49.62007141113281,10982400
2020-01-07,49.48234179399934,49.88635648025745,49.22524408652132,49.73025894165039,49.73025894165039,12015400
2020-01-08,49.748700065461,50.35741595882583,49.52735075057411,49.9239387512207,49.9239387512207,11856700
2020-01-09,50.03461090614772,50.54187353886666,49.831704445746645,50.154510498046875,50.154510498046875,10671000
2020-01-10,50.311298723732335,50.40353053117807,50.00694255487069,50.21907043457031,50.21907043457031,9734800
2020-01-13,50.22829201504123,50.53265170314925,50.13606372558749,50.33897018432617,50.33897018432617,10858900
2020-01-14,50.28363412979823,50.89235002441204,50.26518776713915,50.61566162109375,50.61566162109375,12627200
2020-01-15,50.61566016740468,50.892348562776434,50.431200064395554,50.504981994628906,50.504981994628906,9090800
2020-01-16,50.707890436310315,51.141371167535816,50.66177628833152,51.1229248046875,51.1229248046875,9866000
2020-01-17,51.30739340467353,51.362728984090836,50.5879992076876,50.84624481201172,50.84624481201172,11166600
2020-01-21,50.70788075738056,51.0583545480335,50.65254167939853,50.92923355102539,50.92923355102539,8773000
2020-01-22,51.10447754691521,51.32583037893478,50.35741569691857,50.46809387207031,50.46809387207031,6380500
2020-01-23,50.18217676367025,50.726332103328204,50.062277175397504,50.7078857421875,50.7078857421875,6583200
2020-01-24,50.7816706393533,50.91079164766272,49.69335997176874,49.868595123291016,49.868595123291016,6426000
2020-01-27,49.047756100577566,49.36133722999826,48.540493440178075,48.595829010009766,48.595829010009766,8259100
2020-01-28,48.7526078421898,49.508890912391884,48.56814778446864,49.30598449707031,49.30598449707031,8620300
2020-01-29,49.60113453388844,49.74870192208155,49.04775770773528,49.06620407104492,49.06620407104492,6332500
2020-01-30,48.71573263163136,49.186106123750086,48.21769135231185,49.167659759521484,49.167659759521484,7176200
2020-01-31,49.19532113713754,49.33366709168504,48.226910010156374,48.37447738647461,48.37447738647461,8884700
2020-02-03,48.6327208961722,49.259883144190745,48.59582817139843,48.96474838256836,48.96474838256836,8892500
2020-02-04,49.573463963182384,50.32052580297718,49.573463963182384,49.8409309387207,49.8409309387207,9769800
2020-02-05,50.42197009849317,50.75399754715873,50.33896675461026,50.486534118652344,50.486534118652344,9612900
2020-02-06,50.726333083668564,51.04913561416024,50.458866119384766,50.458866119384766,50.458866119384766,8832000
2020-02-07,50.05305951096106,50.69866812621057,49.97927406085991,50.46809387207031,50.46809387207031,7864800
2020-02-10,50.46809288308736,50.79089542524445,50.21907227130167,50.71711349487305,50.71711349487305,7198200
2020-02-11,50.88311645574977,51.22436882965103,50.82778089543966,50.86467361450195,50.86467361450195,8466600
2020-02-12,51.233598681939434,51.54717980900927,50.95691028000344,51.39961242675781,51.39961242675781,7541100
2020-02-13,51.01224136352539,51.31659750241419,50.73554948672037,51.01224136352539,51.01224136352539,8480100
2020-02-14,51.07680225253134,51.50105797338366,50.94768125212267,51.15980911254883,51.15980911254883,7496800
2020-02-18,51.11370518906411,51.42728635358592,50.818570389312335,51.14137649536133,51.14137649536133,7185700
2020-02-19,51.270487061665754,51.43650079241372,51.086026969914286,51.13214111328125,51.13214111328125,6819200
2020-02-20,51.09525514997423,51.52873234705477,50.615660288318374,51.19670486450195,51.19670486450195,6114600
2020-02-21,50.80011446930942,51.0399101130392,50.20984150342953,50.43119430541992,50.43119430541992,9078600
2020-02-24,48.97397174359436,49.370559754904356,48.42981634563069,48.55894088745117,48.55894088745117,10992500
2020-02-25,48.946298899200805,49.084644849139096,46.85268439861773,47.00025177001953,47.00025177001953,12202600
2020-02-26,47.32306772696468,49.01086967103894,47.25850720834506,48.00556564331055,48.00556564331055,16413100
2020-02-27,46.926479413975144,49.306004202911595,46.81580122413857,46.83424758911133,46.83424758911133,16161100
2020-02-28,45.413906892647226,46.01339784573031,44.17802874294416,45.6168098449707,45.6168098449707,24426000
2020-03-02,45.86583024647213,46.94491958618164,44.88819414158736,46.94491958618164,46.94491958618164,17328500
2020-03-03,46.68668481203958,47.81188855884159,44.500841361377645,45.05421829223633,45.05421829223633,21830500
2020-03-04,45.97650119391151,46.65900247966757,45.03576140829098,46.61288833618164,46.61288833618164,14813700
2020-03-05,45.40466919402843,45.81970344079491,44.039670407772064,44.27024459838867,44.27024459838867,15843000
2020-03-06,42.95136456925398,44.546937717851044,42.849911351538466,43.68920135498047,43.68920135498047,24581400
2020-03-09,41.45724682957488,43.8736637499039,41.18977988114866,42.434879302978516,42.434879302978516,25949300
2020-03-10,43.762994419536135,45.109547227944276,42.573230416170446,44.80519104003906,44.80519104003906,27067700
2020-03-11,43.17272577413486,43.790663103091084,40.8300904446114,41.24512481689453,41.24512481689453,24139200
2020-03-12,37.9248481814603,40.02768754130072,36.62440967129482,36.70741653442383,36.70741653442383,24123800
2020-03-13,40.99610646126303,44.26103901278118,40.0461380636479,44.2056999206543,44.2056999206543,28339400
2020-03-16,39.20684671112438,43.87367112970376,38.05397537910928,39.40053176879883,39.40053176879883,27493700
2020-03-17,40.23059392692433,44.00278877628152,38.422892661555316,43.21883773803711,43.21883773803711,25588900
2020-03-18,40.27669905569132,44.08578577643341,39.252952576051165,43.59696960449219,43.59696960449219,29557000
2020-03-19,42.85914167548207,44.242587141900124,41.38346440033256,41.56792449951172,41.56792449951172,20159100
2020-03-20,41.521815163454015,43.071274546767405,41.051441680153076,42.10286331176758,42.10286331176758,26340800
2020-03-23,41.50337146217894,42.877595754194,40.479621069853025,40.756309509277344,40.756309509277344,23063700
2020-03-24,41.80772077411949,44.27947326526513,41.78004947428409,44.122684478759766,44.122684478759766,19323700
2020-03-25,43.440183656161764,44.95275356489785,41.946063626359084,42.37031936645508,42.37031936645508,25625800
2020-03-26,42.776132523862344,46.797347694569496,42.6008938557667,46.55754852294922,46.55754852294922,22417900
2020-03-27,45.275563647974465,47.59052776306206,44.7867473230444,45.958065032958984,45.958065032958984,20025300
2020-03-30,46.483773067234125,47.58130529817777,45.73671118468886,46.44688034057617,46.44688034057617,20611900
2020-03-31,47.14782545681701,47.20316454786167,44.27025956989349,44.57461929321289,44.57461929321289,15802000
2020-04-01,42.93292555372494,45.18333253298866,42.46255562182863,44.925086975097656,44.925086975097656,17918200
2020-04-02,44.436269265422666,46.013396274138984,44.362483817436875,45.930389404296875,45.930389404296875,16434400
2020-04-03,45.46924203417144,46.16096479387471,45.14643948695681,45.56147384643555,45.56147384643555,13362500
2020-04-06,46.48377829087143,47.8487776660516,46.43766061822446,47.48908233642578,47.48908233642578,13845800
2020-04-07,48.09778781191534,48.26380154597302,46.76967793945392,46.815792083740234,46.815792083740234,14063000
2020-04-08,47.24206902377852,48.81742316470441,47.14940258872319,48.3077507019043,48.3077507019043,15710700
2020-04-09,48.409688969724506,49.68850282253062,48.21508378777738,49.280765533447266,49.280765533447266,15521200
2020-04-13,48.83595135085297,49.243688565602945,48.55794854375084,49.08615493774414,49.08615493774414,12694800
2020-04-14,49.77189656789199,50.13330058230269,49.5309617366174,50.04063415527344,50.04063415527344,11674600
2020-04-15,49.30855168351988,49.53095603177076,48.93788248309802,49.2622184753418,49.2622184753418,10398100
2020-04-16,49.252961828594906,49.92016791959431,49.17882585459619,49.76263427734375,49.76263427734375,14098300
2020-04-17,50.522510721333376,50.70784712274649,50.01283826869568,50.615177154541016,50.615177154541016,13608800
2020-04-20,50.08696401741713,50.578105945802584,49.855294430347676,49.95722961425781,49.95722961425781,10358900
2020-04-21,49.32709149186149,49.429026682874714,47.37179947514616,47.54787063598633,47.54787063598633,14111700
2020-04-22,48.2150765526614,48.72475250628168,47.974141721402574,48.43748092651367,48.43748092651367,9668300
2020-04-23,48.400412060760246,49.10468961930908,47.67760404514213,48.15947723388672,48.15947723388672,10330200
2020-04-24,48.567220474833825,49.16029415450012,48.15021443913159,49.123226165771484,49.123226165771484,9403500
2020-04-27,49.447560027739435,49.70702884874035,49.16955721452452,49.456825256347656,49.456825256347656,9123200
2020-04-28,49.947969130474725,50.17963873954928,49.23442631032535,49.299293518066406,49.299293518066406,8350500
2020-04-29,49.99431057779767,50.300112673933384,49.753372165086354,49.929443359375,49.929443359375,9064100
