Price,Open,High,Low,Close,Adj Close,Volume
Ticker,NVDA,NVDA,NVDA,NVDA,,NVDA
Date,,,,,,
2020-02-05,6.272083662399272,6.282288739312522,6.158086458793153,6.241468906402588,6.241468906402588,208220000
2020-02-06,6.275816837273577,6.328334808349609,6.194674710968497,6.328334808349609,6.328334808349609,218284000
2020-02-07,6.28826248219082,6.310414943243129,6.236739566476,6.262127876281738,6.262127876281738,189752000
2020-02-10,6.284777052660866,6.546124027329759,6.279798897492714,6.545377731323242,6.545377731323242,529608000
2020-02-11,6.653649923086055,6.782581102189646,6.5916731737198795,6.667837142944336,6.667837142944336,638556000
2020-02-12,6.720605149266072,6.790049139533246,6.681776389310906,6.7835774421691895,6.7835774421691895,374644000
2020-02-13,6.725583191145601,6.8069740890850765,6.6982038099789944,6.739770412445068,6.739770412445068,528016000
2020-02-14,7.1499607756319765,7.341864247595499,7.11859925173715,7.21293306350708,7.21293306350708,1041924000
2020-02-18,7.109639907282282,7.400109108720654,7.090225762321351,7.38169002532959,7.38169002532959,620164000
2020-02-19,7.5041487761694174,7.850620517415515,7.5041487761694174,7.832948207855225,7.832948207855225,694332000
2020-02-20,7.78491062439982,7.873270750699054,7.37621335116715,7.683607578277588,7.683607578277588,810052000
2020-02-21,7.571353398915434,7.596492470112274,7.234588686390505,7.319464206695557,7.319464206695557,768180000
2020-02-24,6.725085479935204,7.015803419302738,6.6705759553181165,6.801996231079102,6.801996231079102,856916000
2020-02-25,6.877165340750058,6.939142105122098,6.420678945544084,6.522480010986328,6.522480010986328,1055496000
2020-02-26,6.522728008722888,6.856008081626583,6.521234941797233,6.661864280700684,6.661864280700684,747732000
2020-02-27,6.348309154901602,6.649661074979793,6.19862956404981,6.291027545928955,6.291027545928955,906416000
2020-02-28,6.038490300140997,6.785643260786491,6.021804024627924,6.7261199951171875,6.7261199951171875,1133252000
2020-03-02,6.8962213781378505,6.913405955586812,6.50023030439148,6.884515762329102,6.884515762329102,890744000
2020-03-03,6.940303539820824,7.000075715741793,6.536591844407765,6.622016429901123,6.622016429901123,652792000
2020-03-04,6.729357274638746,7.095213112715437,6.654641699163994,7.08574914932251,7.08574914932251,597408000
2020-03-05,6.8862586566635935,7.053122811781065,6.761733181949869,6.806313514709473,6.806313514709473,540328000
2020-03-06,6.626748103865886,6.684279101658206,6.425514781213348,6.625751972198486,6.625751972198486,515412000
2020-03-09,5.974733154517468,6.460382771892419,5.931896639128573,6.112707614898682,6.112707614898682,614160000
2020-03-10,6.389154219286893,6.502223491668701,6.126405811973257,6.502223491668701,6.502223491668701,580648000
2020-03-11,6.362256426859391,6.390648319319223,6.041229813270374,6.138359546661377,6.138359546661377,499964000
2020-03-12,5.615103210164313,5.880591547871109,5.374520065165271,5.387221813201904,5.387221813201904,816540000
2020-03-13,5.74062440609125,6.002626025956078,5.46940821237534,5.998143196105957,5.998143196105957,634836000
2020-03-16,5.290091825274877,5.63104297256949,4.831589056647844,4.891361236572266,4.891361236572266,726972000
2020-03-17,5.003683548446786,5.5005405030795576,4.756874200949433,5.411130905151367,5.411130905151367,833632000
2020-03-18,4.98351065157185,5.228576653519925,4.499853741972362,5.051252365112305,5.051252365112305,874268000
2020-03-19,5.029832079601121,5.397680578429006,4.816395832513341,5.304037570953369,5.304037570953369,765512000
2020-03-20,5.454215947191174,5.736141627251314,5.1087824811310405,5.124223709106445,5.124223709106445,804636000
2020-03-23,5.123227679196731,5.391455985630141,4.944160052402405,5.297065258026123,5.297065258026123,643876000
2020-03-24,5.7032676882386975,6.29252262339165,5.679608014732803,6.205852508544922,6.205852508544922,1101644000
2020-03-25,6.320912803870535,6.520651674070698,6.068375159691463,6.117189407348633,6.117189407348633,793432000
2020-03-26,6.324399380363156,6.53061381441326,6.226273533685011,6.406586647033691,6.406586647033691,696108000
2020-03-27,6.226273705917233,6.553028618407655,6.193398988350422,6.294264793395996,6.294264793395996,638828000
2020-03-30,6.359765541677423,6.623759917980906,6.315683507570858,6.614544868469238,6.614544868469238,602252000
2020-03-31,6.654639939228698,6.8588620781613026,6.419286912531831,6.564981937408447,6.564981937408447,949960000
2020-04-01,6.3669883075359,6.513430117395625,6.009101988132702,6.05368185043335,6.05368185043335,656912000
2020-04-02,6.082820919284177,6.375705012122686,6.03475435884826,6.3625054359436035,6.3625054359436035,675764000
2020-04-03,6.324898131854011,6.366489596403704,5.93712598630891,6.074602127075195,6.074602127075195,663212000
2020-04-06,6.35677771793544,6.721388553999864,6.299246713155868,6.684528827667236,6.684528827667236,727884000
2020-04-07,6.9061831354181376,6.929843281076082,6.408081206141208,6.451167106628418,6.451167106628418,784520000
2020-04-08,6.560251499344632,6.673320757486183,6.490268142600633,6.648415565490723,6.648415565490723,542444000
2020-04-09,6.774186520309044,6.797098973754002,6.485785263721914,6.548795223236084,6.548795223236084,525564000
2020-04-13,6.489023178406291,6.729357405386304,6.400610196985694,6.720640659332275,6.720640659332275,398408000
2020-04-14,6.848901877376461,7.1059223834052565,6.82125720368873,7.071802616119385,7.071802616119385,530948000
2020-04-15,6.903692465907267,7.0772811110810325,6.858365388629654,6.994347095489502,6.994347095489502,366148000
2020-04-16,7.149755276394696,7.446623891363686,7.136555700421312,7.339531898498535,7.339531898498535,745620000
2020-04-17,7.4217188549029,7.443137348930064,7.146268727741518,7.2802581787109375,7.2802581787109375,539120000
2020-04-20,7.153740016301722,7.309645780659861,7.104676851709789,7.149007797241211,7.149007797241211,449388000
2020-04-21,7.030958908540675,7.092225050875329,6.652401279739149,6.7121734619140625,6.7121734619140625,735160000
2020-04-22,6.904440070768403,7.169430577878194,6.858864076780593,7.126593589782715,7.126593589782715,483356000
2020-04-23,7.168683884756797,7.300680607092796,7.048142915270509,7.073297023773193,7.073297023773193,424160000
2020-04-24,7.063085167765885,7.214258708372512,6.988369596969464,7.212266445159912,7.212266445159912,352328000
2020-04-27,7.346753587809937,7.558695889368453,7.322097313702155,7.398805141448975,7.398805141448975,479388000
2020-04-28,7.546244805702941,7.576131133509756,7.250870601428661,7.256349563598633,7.256349563598633,442904000
2020-04-29,7.391084844972564,7.4859733834392905,7.315871448804631,7.4331746101379395,7.4331746101379395,379160000
2020-04-30,7.379130308414006,7.433174602388813,7.265314320226597,7.279261112213135,7.279261112213135,375916000
2020-05-01,7.081764954914054,7.195083139359581,6.994348096914766,7.042664051055908,7.042664051055908,342096000
2020-05-04,6.995343614233226,7.268303649724436,6.995343614233226,7.254605770111084,7.254605770111084,317556000
2020-05-05,7.358709664174405,7.478254022804921,7.254606059969678,7.315623760223389,7.315623760223389,368896000
2020-05-06,7.395070628922223,7.521339462754946,7.357214775183152,7.4164886474609375,7.4164886474609375,323464000
2020-05-07,7.555707718701087,7.656075223288168,7.504403377716655,7.592816352844238,7.592816352844238,373732000
2020-05-08,7.66454286344492,7.7890683379932595,7.630672014172306,7.78284215927124,7.78284215927124,339216000
2020-05-11,7.777861575435405,8.081704058803293,7.749220771270354,8.034882545471191,8.034882545471191,469060000
2020-05-12,8.092662595289598,8.141476375645489,7.763168152806162,7.772881031036377,7.772881031036377,493060000
2020-05-13,7.887444674634261,8.047833283961996,7.565919763396782,7.750466823577881,7.750466823577881,625852000
2020-05-14,7.811982451319024,8.005495174566661,7.658317847977399,8.000016212463379,8.000016212463379,602312000
2020-05-15,7.859800101450532,8.468231385191919,7.84410995767559,8.458518981933594,8.458518981933594,987660000
2020-05-18,8.727245522608667,8.882653491006105,8.647549274720886,8.717034339904785,8.717034339904785,774460000
2020-05-19,8.756878574498579,9.052999891226829,8.729482823319756,8.77207088470459,8.77207088470459,717320000
2020-05-20,8.956869516435537,9.00867216528188,8.855007567982353,8.935949325561523,8.935949325561523,587536000
2020-05-21,9.017139800729746,9.018135457385423,8.704331651062288,8.741938591003418,8.741938591003418,761068000
2020-05-22,8.791748124718579,9.05848245567166,8.680173774561219,8.991985321044922,8.991985321044922,1038764000
2020-05-26,9.121988782635464,9.146894447423765,8.639079200529823,8.68465518951416,8.68465518951416,770780000
2020-05-27,8.592255505503573,8.599975642089387,7.9663905118581315,8.492884635925293,8.492884635925293,1175892000
2020-05-28,8.38031440651218,8.727242743605286,8.347439690975364,8.454781532287598,8.454781532287598,734896000
2020-05-29,8.522025817439461,8.84180736541748,8.452789677381746,8.84180736541748,8.84180736541748,745256000
2020-06-01,8.799718404433667,8.807189629886395,8.656513899580409,8.772820472717285,8.772820472717285,389876000
2020-06-02,8.762857852383924,8.80370162217981,8.625132330013418,8.791747093200684,8.791747093200684,391320000
2020-06-03,8.788761169686277,8.832593819196138,8.66697467494194,8.736210823059082,8.736210823059082,365440000
2020-06-04,8.698835276385058,8.913366038653837,8.648504104619935,8.737207412719727,8.737207412719727,424280000
2020-06-05,8.765113570592039,8.966936309509999,8.678902442637584,8.890193939208984,8.890193939208984,481748000
2020-06-08,8.847586490803435,8.860044532100977,8.656726674779266,8.775578498840332,8.775578498840332,387736000
2020-06-09,8.770596404202193,9.079311028949158,8.722009370532396,9.01577377319336,9.01577377319336,468488000
2020-06-10,9.137115736706289,9.46825514478124,9.122912601202975,9.335450172424316,9.335450172424316,632180000
2020-06-11,9.119423356057174,9.23030151943436,8.756640354394419,8.76685619354248,8.76685619354248,583652000
2020-06-12,9.131882753955262,9.15654980544635,8.674166945963702,8.902650833129883,8.902650833129883,570908000
2020-06-15,8.785795280600206,9.151568620934619,8.71453341379192,9.143096923828125,9.143096923828125,400004000
2020-06-16,9.194175392191577,9.235785840524901,8.809215537679608,9.03819751739502,9.03819751739502,535716000
2020-06-17,9.083296156036427,9.267926459696755,9.03994061738912,9.205137252807617,9.205137252807617,408304000
2020-06-18,9.196168390697451,9.25148296891854,9.08404411721043,9.187198638916016,9.187198638916016,254408000
2020-06-19,9.21161336949214,9.413436039052124,9.19641412721135,9.230299949645996,9.230299949645996,524160000
2020-06-22,9.268924225594319,9.499401313261167,9.242263048072369,9.494915962219238,9.494915962219238,398468000
2020-06-23,9.519084077006571,9.61027860248727,9.37606421928516,9.418421745300293,9.418421745300293,375108000
2020-06-24,9.4445852960748,9.524567882424472,9.113943905202312,9.20464038848877,9.20464038848877,449372000
2020-06-25,9.324489931960473,9.47324127679357,9.151569582677434,9.458291053771973,9.458291053771973,376072000
2020-06-26,9.468258165634744,9.468258165634744,9.09451113278074,9.124410629272461,9.124410629272461,592084000
2020-06-29,9.139110551241806,9.173744422918276,8.87026129664013,9.169259071350098,9.169259071350098,342248000
2020-06-30,9.28287774999419,9.494418281309624,9.235536811625986,9.46601390838623,9.46601390838623,367892000
2020-07-01,9.488934908665055,9.543751421362101,9.381545033672632,9.498153686523438,9.498153686523438,326648000
2020-07-02,9.606791759332642,9.70496287801594,9.5462447444588,9.580131530761719,9.580131530761719,364056000
2020-07-06,9.709198582083413,9.875640384097007,9.680046173855771,9.80637264251709,9.80637264251709,315892000
2020-07-07,9.91301341659674,10.036349625514532,9.817832548502176,9.838762283325195,9.838762283325195,357800000
2020-07-08,9.9603536290507,10.190831624176164,9.932198290258837,10.18186092376709,10.18186092376709,365480000
2020-07-09,10.345565887596086,10.534681584335079,10.199305782661602,10.473885536193848,10.473885536193848,494548000
2020-07-10,10.553365044442064,10.619642529833673,10.344066771665386,10.444231033325195,10.444231033325195,497676000
2020-07-13,10.559595305692305,10.756185576402736,9.991499409474397,10.018658638000488,10.018658638000488,457076000
2020-07-14,10.041331517262638,10.367986458755231,9.75279872280423,10.34232234954834,10.34232234954834,542676000
2020-07-15,10.379452525224961,10.398139114174556,10.0221499268024,10.193077087402344,10.193077087402344,403984000
2020-07-16,9.981533624770403,10.17264243579052,9.862432793369079,10.100883483886719,10.100883483886719,344964000
2020-07-17,10.191330819984168,10.214253728012824,10.054041449060465,10.167410850524902,10.167410850524902,266284000
2020-07-20,10.239918382391592,10.496059580431382,10.122810707249148,10.475627899169922,10.475627899169922,284852000
2020-07-21,10.477869541075187,10.524713369026122,10.252375876943214,10.293986320495605,10.293986320495605,277036000
2020-07-22,10.332856798592301,10.567071192485503,10.257110543380008,10.403868675231934,10.403868675231934,367292000
2020-07-23,10.415081910293424,10.511757913653256,9.997731322444672,10.095902442932129,10.095902442932129,411660000
2020-07-24,9.842004220321078,10.330117705469418,9.744332097927803,10.160436630249023,10.160436630249023,473292000
2020-07-27,10.198058237994003,10.40685753635307,10.183606075119817,10.386675834655762,10.386675834655762,292132000
2020-07-28,10.339582180330611,10.347305840681953,10.175133608377934,10.18136215209961,10.18136215209961,271636000
2020-07-29,10.356030370319775,10.481110751976058,10.312426746284986,10.430530548095703,10.430530548095703,284508000
2020-07-30,10.340331482231235,10.587502923822777,10.260847909524566,10.578533172607422,10.578533172607422,308880000
2020-07-31,10.527953569566252,10.730525312525383,10.398138809435393,10.5792818069458,10.5792818069458,386080000
2020-08-03,10.696637332641039,11.061663543055651,10.679444912836956,10.973459243774414,10.973459243774414,412720000
2020-08-04,11.01307753244664,11.19023323059082,10.869558643264735,11.19023323059082,11.19023323059082,310336000
2020-08-05,11.20642832489523,11.333750889975512,11.128937923168527,11.249034881591797,11.249034881591797,249924000
2020-08-06,11.31182391232998,11.320046580338172,11.141395787272014,11.297621726989746,11.297621726989746,244316000
2020-08-07,11.274697350293485,11.46630516503158,11.000616689928844,11.16207504272461,11.16207504272461,342516000
2020-08-10,11.296377162008786,11.370129298621078,10.82022278340966,11.127692222595215,11.127692222595215,427796000
2020-08-11,11.03674700971712,11.099537174248944,10.759676058298204,10.813745498657227,10.813745498657227,354512000
2020-08-12,10.95402429958267,11.428682587806655,10.921632633441215,11.402022361755371,11.402022361755371,464412000
2020-08-13,11.507416812457388,11.682580247060663,11.317803116869817,11.40476131439209,11.40476131439209,374460000
2020-08-14,11.4914733198314,11.665639736057445,11.402272900359751,11.525360107421875,11.525360107421875,366436000
2020-08-17,11.81164744884598,12.368281449010436,11.777761618646258,12.295774459838867,12.295774459838867,621300000
2020-08-18,12.408394668061096,12.454241425297507,12.045860734229764,12.21977710723877,12.21977710723877,503448000
2020-08-19,12.2554134598343,12.27385102158727,12.057576084025023,12.097941398620605,12.097941398620605,622624000
2020-08-20,11.934983883930538,12.333646835801881,11.839054987379107,12.100428581237793,12.100428581237793,921388000
2020-08-21,12.160980095260424,12.765952275951719,12.154501570385419,12.641120910644531,12.641120910644531,999868000
2020-08-24,12.840696423967096,12.869350768505974,12.465703469845948,12.677742958068848,12.677742958068848,490564000
2020-08-25,12.588542789163244,12.718606550680466,12.531733100681723,12.70739459991455,12.70739459991455,289076000
2020-08-26,12.756481195188652,12.825499904060521,12.635387169963574,12.730319023132324,12.730319023132324,321244000
2020-08-27,12.738790552037838,12.80706217673446,12.524508821262856,12.586052894592285,12.586052894592285,317604000
2020-08-28,12.632646039290359,13.104065060151868,12.600254373540526,13.103816032409668,13.103816032409668,537160000
2020-08-31,13.138698459566308,13.529637783388289,12.994183483753126,13.329808235168457,13.329808235168457,500840000
2020-09-01,13.438975512292684,13.951162079741737,13.395607950206772,13.778938293457031,13.778938293457031,511316000
2020-09-02,14.659001312168998,14.681932030587575,13.857697349645273,14.302839279174805,14.302839279174805,874012000
2020-09-03,13.786665808552433,13.842246042871079,12.839557052251902,12.97589111328125,12.97589111328125,945128000
2020-09-04,12.744843884180868,13.134903773665314,11.66912816097081,12.584085464477539,12.584085464477539,1463684000
2020-09-08,11.698788278849976,12.511806722915468,11.668630741928217,11.876745223999023,11.876745223999023,795728000
2020-09-09,12.362263848751807,12.77026867476045,12.19452578471778,12.676305770874023,12.676305770874023,736200000
2020-09-10,12.949720413162076,13.025489337763984,12.129972375211352,12.274282455444336,12.274282455444336,698684000
2020-09-11,12.447501761831631,12.613993328779701,11.859546327495021,12.12747859954834,12.12747859954834,636928000
2020-09-14,13.041190957693448,13.274478080766674,12.592809733807648,12.833075523376465,12.833075523376465,1201744000
2020-09-15,13.239583723008389,13.25827684989455,12.788710560620874,12.95146369934082,12.95146369934082,727556000
2020-09-16,12.917817250491455,13.052904841959611,12.475667373665921,12.476414680480957,12.476414680480957,556384000
2020-09-17,12.095330230733499,12.551438470665879,11.998127084720945,12.425572395324707,12.425572395324707,792512000
2020-09-18,12.555422945669688,12.594054712024722,11.952264622317736,12.152153968811035,12.152153968811035,698460000
2020-09-21,11.888709917895248,12.484391448146988,11.86827212113999,12.479157447814941,12.479157447814941,721044000
2020-09-22,12.5367300457462,12.60950783766149,12.118507319877803,12.599288940429688,12.599288940429688,646452000
2020-09-23,12.537227011039786,12.688266632716763,12.042488106735847,12.086852073669434,12.086852073669434,647012000
2020-09-24,12.035510036746839,12.531246325292742,11.977436887126997,12.310420036315918,12.310420036315918,731240000
2020-09-25,12.409619513315679,12.84429253189715,12.208483684502653,12.834571838378906,12.834571838378906,588016000
2020-09-28,13.00056385649724,13.012029215529765,12.711197362079012,12.995329856872559,12.995329856872559,573808000
2020-09-29,12.898126471531569,13.401838788789666,12.893889831776605,13.18549919128418,13.18549919128418,621460000
2020-09-30,13.117456751765154,13.581041723632554,13.110228983739411,13.4893217086792,13.4893217086792,689184000
2020-10-01,13.716131285227705,13.720866130003346,13.419785147051085,13.573067665100098,13.573067665100098,525004000
2020-10-02,13.184751150235252,13.47835426214465,13.011279967523814,13.022496223449707,13.022496223449707,552496000
2020-10-05,13.195719875702725,13.60272733275789,13.182509848608964,13.600982666015625,13.600982666015625,479820000
2020-10-06,13.787911060916047,14.098961824596449,13.623413243733525,13.694695472717285,13.694695472717285,784420000
2020-10-07,13.957143700736278,14.076280177605705,13.821307865662993,13.921502113342285,13.921502113342285,418084000
2020-10-08,14.032165622756523,14.041637213589913,13.716130905848528,13.796634674072266,13.796634674072266,378900000
2020-10-09,13.72510379432774,13.782179591164098,13.619177329645565,13.720866203308105,13.720866203308105,346892000
2020-10-12,13.946924894276616,14.303336967435383,13.870159568035136,14.18270492553711,14.18270492553711,434744000
2020-10-13,14.252989788658923,14.304831575864272,13.97608508651205,14.204886436462402,14.204886436462402,344604000
2020-10-14,14.24700824386432,14.299099135903342,13.917514431356263,14.052352905273438,14.052352905273438,276100000
2020-10-15,13.768720794572474,13.963127061544094,13.725851432647694,13.927486419677734,13.927486419677734,267224000
2020-10-16,13.994031129475207,14.07852338069987,13.750524170509511,13.769466400146484,13.769466400146484,242392000
2020-10-19,13.860689953001863,13.940944623689804,13.36595000014682,13.456673622131348,13.456673622131348,298068000
2020-10-20,13.54216084758087,13.757753145997645,13.4658937231082,13.603972434997559,13.603972434997559,229212000
2020-10-21,13.583535280397424,13.74952866518979,13.436484126487011,13.483590126037598,13.483590126037598,219596000
2020-10-22,13.481346730049394,13.570324725736768,13.191481073617357,13.320338249206543,13.320338249206543,290480000
2020-10-23,13.40906673844626,13.551881242387436,13.250800288762472,13.548890113830566,13.548890113830566,233484000
2020-10-26,13.38613712415436,13.65107828818675,12.998819248635527,13.101256370544434,13.101256370544434,336896000
2020-10-27,13.265504460887724,13.401091191687938,13.15135288296143,13.355978965759277,13.355978965759277,250520000
2020-10-28,13.15783389781271,13.21964548429558,12.57062667854132,12.588571548461914,12.588571548461914,376520000
2020-10-29,12.799427013024179,13.152598834137944,12.711196333303896,12.984362602233887,12.984362602233887,320080000
2020-10-30,12.810893624788754,12.897129593543116,12.262567264637163,12.495855331420898,12.495855331420898,416820000
2020-11-02,12.619230551853802,12.797685727065359,12.357280469603012,12.542465209960938,12.542465209960938,299652000
2020-11-03,12.66982406903723,13.065117033567683,12.564395814857201,12.979877471923828,12.979877471923828,272900000
2020-11-04,13.348503465927273,13.785420317978154,13.296412565067577,13.752270698547363,13.752270698547363,410228000
2020-11-05,14.11939718247573,14.29535937803578,13.948418932867414,14.116904258728027,14.116904258728027,319028000
2020-11-06,14.066810752574897,14.54435314253284,13.852714945330321,14.517684936523438,14.517684936523438,383348000
2020-11-09,14.508210634120493,14.64678754010569,13.569327185847,13.589265823364258,13.589265823364258,582976000
2020-11-10,13.565090756109772,13.565090756109772,12.589818331459508,12.7311372756958,12.7311372756958,644068000
2020-11-11,13.014023190503698,13.39411330187676,12.908844041066159,13.377164840698242,13.377164840698242,404744000
2020-11-12,13.437981606005257,13.724107928158606,13.275477531353394,13.415799140930176,13.415799140930176,365812000
2020-11-13,13.585778371152378,13.627152166884994,13.019507106004282,13.2565336227417,13.2565336227417,346312000
2020-11-16,13.132411731318832,13.607960310940665,13.115962425029508,13.474119186401367,13.474119186401367,413776000
2020-11-17,13.51125464161276,13.55487130447838,13.263261943515142,13.381401062011719,13.381401062011719,312028000
2020-11-18,13.424271129151533,13.564343613010355,13.144874418992327,13.387882232666016,13.387882232666016,510924000
2020-11-19,13.172540637998559,13.44645425970634,13.060133711995956,13.399348258972168,13.399348258972168,565936000
2020-11-20,13.41305564926679,13.453432082968522,13.025238610680692,13.047920227050781,13.047920227050781,341088000
2020-11-23,13.13116767943789,13.341774158278717,12.97589138300851,13.10001277923584,13.10001277923584,361356000
2020-11-24,13.102503240666222,13.121943675569424,12.84578719687769,12.918315887451172,12.918315887451172,346500000
2020-11-25,12.992839233588224,13.22911749877967,12.980377464249663,13.194473266601562,13.194473266601562,259916000
2020-11-27,13.334296236692607,13.366697596568027,13.130418388060725,13.220891952514648,13.220891952514648,167276000
2020-11-30,13.224630916672167,13.371682067384777,12.932771486384768,13.36071491241455,13.36071491241455,286952000
2020-12-01,13.451189716731127,13.487578614111854,13.187992253312531,13.349250793457031,13.349250793457031,296948000
2020-12-02,13.30986985261737,13.631886804695778,13.193973604108402,13.503279685974121,13.503279685974121,283360000
2020-12-03,13.550149946445117,13.62245088481355,13.292361370106766,13.359176635742188,13.359176635742188,199520000
2020-12-04,13.411531775587404,13.522726016865583,13.351946414993474,13.520980834960938,13.520980834960938,202244000
2020-12-07,13.563862659736298,13.693505430627976,13.462891279477136,13.569347381591797,13.569347381591797,223244000
2020-12-08,13.54765666743571,13.561368946586121,13.244990773853777,13.313302993774414,13.313302993774414,271920000
2020-12-09,13.263941103643397,13.377128770915917,12.83287919756366,12.895207405090332,12.895207405090332,401300000
2020-12-10,12.833626362652886,13.032827240259751,12.814179233486414,12.936592102050781,12.936592102050781,207764000
2020-12-11,12.931605898725499,12.984211487021058,12.78775249231432,12.977479934692383,12.977479934692383,209264000
2020-12-14,13.05202320769895,13.351946267194858,13.041552116386985,13.27216625213623,13.27216625213623,270156000
2020-12-15,13.402807793865751,13.426991168173245,13.150503908909764,13.323776245117188,13.323776245117188,193016000
2020-12-16,13.385604082057556,13.40031401679967,13.176181289004699,13.206099510192871,13.206099510192871,223116000
2020-12-17,13.330007078417685,13.342722654952567,13.142274953172642,13.304577827453613,13.304577827453613,231384000
2020-12-18,13.342225657316472,13.368154215503681,13.034574274666387,13.235520362854004,13.235520362854004,342064000
2020-12-21,13.038809031971192,13.33324736437437,12.931853636282476,13.295600891113281,13.295600891113281,302332000
2020-12-22,13.282638382275874,13.300588554199457,13.018117291464907,13.241750717163086,13.241750717163086,185580000
2020-12-23,13.219563314841134,13.238511143539291,12.969253776582566,12.973491668701172,12.973491668701172,179144000
2020-12-24,13.001412025804129,13.096400326484508,12.903183488228189,12.95803165435791,12.95803165435791,97884000
2020-12-28,13.02659283483765,13.02659283483765,12.728165785336067,12.86453914642334,12.86453914642334,212564000
2020-12-29,12.889471627725841,13.036566214087761,12.80694877343674,12.907670974731445,12.907670974731445,170372000
2020-12-30,12.954539522532693,13.177425373572817,12.86129736752207,13.109612464904785,13.109612464904785,225396000
2020-12-31,13.10039339785554,13.114853208411533,12.879501816710105,13.01911735534668,13.01911735534668,192424000
2021-01-04,13.068229351372885,13.614972534629288,12.926868655114351,13.07745361328125,13.07745361328125,560640000
2021-01-05,13.063741770518265,13.406546891432267,13.051027144104747,13.367903709411621,13.367903709411621,322760000
2021-01-06,13.186153937581938,13.20859212779039,12.551404137533451,12.579825401306152,12.579825401306152,580424000
2021-01-07,12.931856295126039,13.340979313282,12.851079561663786,13.307321548461914,13.307321548461914,461480000
2021-01-08,13.325768310454082,13.384106839169371,13.006148952979984,13.240253448486328,13.240253448486328,292528000
2021-01-11,13.381864913182376,13.922625030648138,13.325769911241851,13.584057807922363,13.584057807922363,518344000
2021-01-12,13.714697138465636,13.716692447420863,13.308317946514132,13.447683334350586,13.447683334350586,291476000
2021-01-13,13.452922177221662,13.587551354676712,13.348211228792037,13.49455738067627,13.49455738067627,210028000
2021-01-14,13.537687222212863,13.562368950268702,13.144271775512705,13.16396713256836,13.16396713256836,283120000
2021-01-15,13.191639804834592,13.288622477957393,12.813183501792167,12.824152946472168,12.824152946472168,277780000
2021-01-19,12.980470603146165,13.058007089454371,12.808694289194596,12.989446640014648,12.989446640014648,226188000
2021-01-20,13.075707553077883,13.3935817408933,13.020859385968903,13.329010009765625,13.329010009765625,258572000
2021-01-21,13.38161577620076,13.960769900780255,13.21657100711801,13.829381942749023,13.829381942749023,337780000
2021-01-22,13.702231154807055,13.803701836442649,13.589791029609232,13.674806594848633,13.674806594848633,246820000
2021-01-25,13.743866560222088,13.79048812266603,13.200115399995862,13.61571979522705,13.61571979522705,251112000
2021-01-26,13.543170311270954,13.607243696761891,13.350700978936148,13.398320198059082,13.398320198059082,163980000
2021-01-27,13.193632102910534,13.196374939178762,12.758581560131608,12.882241249084473,12.882241249084473,371272000
2021-01-28,12.96052533062159,13.303081235490758,12.924873214198879,13.015124320983887,13.015124320983887,228316000
