Date,Open,High,Low,Close,Adj Close,Volume,Close_1,Close_inc,Volume_1,Volume_inc,MA5,MA5_1,MA5_inc,EMA5,MA10,MA10_1,MA10_inc,EMA10,MA20,MA20_1,MA20_inc,EMA20,RSI12,OBV,ROC5,ROC10,ROC20,MACD,MACDsignal,MACDhist,STOCHk3,STOCHd3,CCI10,ATR14,BBM20,BBU20,BBL20,MOM10,FFR_Level,CPI_YoY,UNRATE_Level,YC_Slope_10Y3M,PMI_Level
2020-02-19,57.99,59.27,57.51,58.9,58.9,58597300,56.89,2.0100021,70133200,-11535900,55.904,54.884,1.0200005,56.18276,53.447,52.502,0.94500005,54.26165,51.4255,51.033,0.3925001,52.536106,95.98145,614400200,9.479558,19.110214,15.377086,1.6940153,0.88239294,0.8116224,92.144394,87.29605,135.49251,2.0242856,51.4255,57.86273,44.98827,9.450001,1.3,2.1,3.8,0.3,50.0
2020-02-20,58.44,59.02,56.15,57.27,57.27,74203400,58.9,-1.6300011,58597300,15606100,56.58,55.904,0.67600024,56.545174,54.19,53.447,0.74300003,54.809353,51.7175,51.4255,0.292,53.00417,84.132835,540196800,6.2720375,14.907705,11.355241,1.8180467,1.0696424,0.7484043,54.853275,73.70346,94.84,2.0378568,51.7175,58.66517,44.76983,7.4300003,1.3,2.1,3.8,0.3,50.0
2020-02-21,56.71,56.8,52.89,53.28,53.28,88271100,57.27,-3.9900017,74203400,14067700,56.33,56.58,-0.25,55.45678,54.586,54.19,0.3959999,54.530987,51.795998,51.7175,0.07849999,53.031345,61.887016,451925700,-2.2923162,8.029195,3.0361626,1.5969403,1.1751554,0.42178482,6.112842,51.03684,-6.692397,2.2085712,51.795998,58.7787,44.813297,3.959999,1.3,2.1,3.8,0.3,50.0
2020-02-24,48.18,50.28,47.49,49.12,49.12,86624100,53.28,-4.16,88271100,-1647000,55.092,56.33,-1.2380005,53.34452,54.525,54.586,-0.06100006,53.54629,51.7345,51.795998,-0.061499976,52.64727,48.189133,365301600,-11.19147,-1.226625,-2.4428988,1.0942664,1.1589711,-0.06470467,14.137012,25.034376,-183.37898,2.4885712,51.7345,58.79209,44.67691,-0.6100006,1.3,2.1,3.8,0.3,50.0
2020-02-25,51.14,51.24,47.12,47.57,47.57,88699400,49.12,-1.5499992,86624100,2075300,53.228,55.092,-1.864,51.419678,54.056,54.525,-0.46899986,52.4589,51.65,51.7345,-0.08449993,52.15018,45.8154,276602200,-16.382492,-8.974357,-3.4307728,0.57190484,1.0415198,-0.4696149,4.648768,8.2995405,-163.41989,2.6592858,51.65,58.870914,44.429085,-4.6899986,1.3,2.1,3.8,0.3,50.0
2020-02-26,47.7,49.29,47.07,47.49,47.49,86378400,47.57,-0.07999802,88699400,-2321000,50.946,53.228,-2.282,50.109787,53.425,54.056,-0.63099974,51.554924,51.498,51.65,-0.15199986,51.695137,44.557827,190223800,-19.371817,-11.728621,-6.0162225,0.15060335,0.8632902,-0.71268684,10.071985,9.619255,-123.54637,2.7385716,51.498,58.942696,44.053303,-6.3099976,1.3,2.1,3.8,0.3,50.0
2020-02-27,45.38,46.24,42.21,44.01,44.01,106416200,47.49,-3.4800034,86378400,20037800,48.294,50.946,-2.6520004,48.076523,52.437,53.425,-0.9880001,50.18245,51.322998,51.498,-0.175,50.946526,30.840693,83807600,-23.153486,-18.333645,-7.3668704,-0.4447162,0.60163456,-1.0463507,19.93354,11.551432,-135.99808,2.9578576,51.322998,59.307396,43.338604,-9.880001,1.3,2.1,3.8,0.3,50.0
2020-02-28,41.36,46.15,41.04,45.48,45.48,100331800,44.01,1.4700012,106416200,-6084400,46.734,48.294,-1.5599998,47.211014,51.532,52.437,-0.9049999,49.327118,51.158,51.322998,-0.16499996,50.415184,30.615105,184139400,-14.639639,-16.596369,-6.765066,-0.793608,0.32253966,-1.1161476,53.818165,27.94123,-102.16498,3.1778579,51.158,59.492386,42.823612,-9.049999,1.3,2.1,3.8,0.3,50.0
2020-03-02,47.42,47.68,44.66,47.46,47.46,102324700,45.48,1.9799995,100331800,1992900,46.402,46.734,-0.33199996,47.29401,50.747,51.532,-0.7850002,48.98753,51.181,51.158,0.022999953,50.128506,36.231266,286464100,-3.3794787,-14.192736,0.97872144,-0.9063253,0.076734,-0.9830593,96.68673,56.812813,-57.71816,3.1828578,51.181,59.469486,42.892513,-7.8500023,1.3,2.1,3.8,0.3,50.0
2020-03-03,49.03,50.2,45.67,46.75,46.75,141972300,47.46,-0.7099991,102324700,39647600,46.238,46.402,-0.16399994,47.112675,49.733,50.747,-1.0139999,48.580597,51.1175,51.181,-0.063500024,49.80134,33.39027,144491800,-1.7237749,-17.82387,-2.6447322,-1.0385749,-0.14635152,-0.8922235,62.336235,70.947044,-36.860443,3.347858,51.1175,59.526535,42.708466,-10.139999,1.3,2.1,3.8,0.3,50.0
2020-03-04,48.25,50.14,47.21,50.11,50.11,93311800,46.75,3.3600006,141972300,-48660500,46.762,46.238,0.5239998,48.111782,48.854,49.733,-0.87900007,48.858734,51.1505,51.1175,0.032999992,49.83118,40.0,237803600,5.5169487,-14.9236,1.3346812,-0.8719282,-0.2914792,-0.580449,98.37545,85.79947,5.832006,3.495715,51.1505,59.537132,42.763866,-8.790001,1.3,2.1,3.8,0.3,50.0
2020-03-05,48.68,49.72,47.51,48.11,48.11,98302700,50.11,-2.0,93311800,4990900,47.582,46.762,0.82000047,48.111187,47.938,48.854,-0.916,48.722576,51.064,51.1505,-0.086499974,49.665012,33.383804,139500900,9.316071,-15.994412,-3.4711065,-0.88562137,-0.41031572,-0.47530562,53.86316,71.52495,15.63211,3.5607152,51.064,59.542725,42.585274,-9.16,1.3,2.1,3.8,0.3,50.0
2020-03-06,49.44,49.54,46.74,48.59,48.59,124590900,48.11,0.47999954,98302700,26288200,48.204,47.582,0.6220001,48.270794,47.469,47.938,-0.46899986,48.698467,51.0275,51.064,-0.036499977,49.561363,29.288872,264091800,6.838172,-8.80255,-1.4801289,-0.84910506,-0.49807835,-0.35102668,54.411755,68.88345,41.302742,3.6985722,51.0275,59.544037,42.510963,-4.6899986,1.3,2.1,3.8,0.3,50.0
2020-03-09,43.03,46.34,42.51,43.27,43.27,80859800,48.59,-5.3199997,124590900,-43731100,47.366,48.204,-0.8379997,46.603863,46.884,47.469,-0.58499986,47.711353,50.7045,51.0275,-0.32299995,48.95548,25.507349,183232000,-8.828485,-11.909606,-12.990145,-1.2228763,-0.64304423,-0.579832,10.540941,39.605286,-111.016365,3.897858,50.7045,59.891823,41.517174,-5.8499985,1.3,2.1,3.8,0.3,50.0
2020-03-10,45.41,45.44,43.1,45.38,45.38,76228200,43.27,2.1100006,80859800,-4631600,47.092,47.366,-0.27399978,46.195908,46.665,46.884,-0.21899986,47.28743,50.3605,50.7045,-0.34399986,48.611515,35.205997,259460200,-2.930479,-4.603739,-13.16494,-1.3377743,-0.7819951,-0.55577916,40.825058,35.25925,-69.348335,3.8950007,50.3605,59.813953,40.907047,-2.1899986,1.3,2.1,3.8,0.3,50.0
2020-03-11,44.19,45.97,43.8,45.7,45.7,101601100,45.38,0.3199997,76228200,25372900,46.21,47.092,-0.88199997,46.030605,46.486,46.665,-0.1790001,46.998783,49.9555,50.3605,-0.4049999,48.33169,42.519688,361061300,-8.800638,-3.7692163,-15.055759,-1.3875542,-0.90311027,-0.4844439,83.28984,44.88528,-39.950092,3.845001,49.9555,59.482265,40.428734,-1.7900009,1.3,2.1,3.8,0.3,50.0
2020-03-12,42.0,42.5,39.0,39.01,39.01,107461500,45.7,-6.6900024,101601100,5860400,44.39,46.21,-1.8200004,43.690403,45.986,46.486,-0.5,45.54618,49.2115,49.9555,-0.7440001,47.436573,34.714287,253599800,-18.914991,-11.361054,-27.611805,-1.9320439,-1.1089016,-0.8231423,0.14344792,41.41945,-172.96637,4.010715,49.2115,59.718235,38.704765,-5.0,1.3,2.1,3.8,0.3,50.0
2020-03-13,42.2,43.91,39.6,43.9,43.9,86689700,39.01,4.890003,107461500,-20771800,43.452,44.39,-0.9379997,43.76027,45.828,45.986,-0.1579998,45.24686,48.68,49.2115,-0.53149986,47.09724,44.52911,340289500,-9.652189,-3.4740503,-19.493853,-1.9546304,-1.2780504,-0.67658,70.3013,51.24486,-90.02735,3.947144,48.68,59.129227,38.23077,-1.579998,1.3,2.1,3.8,0.3,50.0
2020-03-16,39.08,43.37,38.51,38.71,38.71,84545900,43.9,-5.1900024,86689700,-2143800,42.54,43.452,-0.9120003,42.076847,44.953,45.828,-0.875,44.05829,47.85,48.68,-0.8300001,46.29306,42.323296,255743600,-10.538483,-18.436579,-30.01266,-2.3558042,-1.4936042,-0.8622,3.7037168,24.716156,-118.54863,4.0378585,47.85,58.710854,36.989147,-8.75,1.3,2.1,3.8,0.3,50.0
2020-03-17,40.19,42.88,38.3,41.88,41.88,92741900,38.71,3.170002,84545900,8196000,41.84,42.54,-0.7,42.01123,44.466,44.953,-0.4869999,43.66222,47.0995,47.85,-0.7504999,45.8702,45.030373,348485500,-7.7126484,-10.41711,-26.384247,-2.3948476,-1.673855,-0.7209927,63.814644,45.939888,-80.08474,4.20643,47.0995,57.38956,36.809437,-4.869999,1.3,2.1,3.8,0.3,50.0
2020-03-18,39.54,41.95,36.75,39.12,39.12,106949300,41.88,-2.7600021,92741900,14207400,40.524,41.84,-1.3160003,41.047485,43.367,44.466,-1.0990002,42.836338,46.1105,47.0995,-0.98900014,45.223774,38.729733,241536200,-14.398253,-21.931753,-33.582348,-2.6144984,-1.8619853,-0.75251305,35.800594,34.43965,-99.52629,4.2007155,46.1105,55.376324,36.844673,-10.990002,1.3,2.1,3.8,0.3,50.0
2020-03-19,39.56,41.7,37.69,39.82,39.82,88939000,39.12,0.70000076,106949300,-18010300,40.686,40.524,0.16200027,40.638325,42.538002,43.367,-0.8290001,42.2879,45.238,46.1105,-0.87250006,44.70656,40.632607,330475200,2.0763943,-17.231346,-30.469706,-2.7017133,-2.0299323,-0.6717811,50.08155,49.89893,-75.92246,4.122144,45.238,53.28555,37.19045,-8.290001,1.3,2.1,3.8,0.3,50.0
2020-03-20,41.51,42.48,39.58,39.61,39.61,106859500,39.82,-0.20999908,88939000,17920500,39.828,40.686,-0.85800016,40.29555,41.64,42.538002,-0.89799994,41.801,44.5545,45.238,-0.68349993,44.21898,34.48582,223615700,-9.772211,-18.481169,-25.656904,-2.755676,-2.1750817,-0.5805943,49.912754,45.264965,-41.45393,4.1135726,44.5545,52.027706,37.081295,-8.98,1.3,2.1,3.8,0.3,50.0
2020-03-23,40.62,42.32,38.95,41.64,41.64,101704700,39.61,2.0299988,106859500,-5154800,40.414,39.828,0.5860001,40.7437,41.477,41.64,-0.1630001,41.771725,44.1805,44.5545,-0.37399998,43.97236,40.448776,325320400,7.5691047,-3.7670465,-15.228012,-2.606719,-2.2614098,-0.3453094,82.46346,60.819256,-18.685751,4.030715,44.1805,51.437218,36.923782,-1.6300011,1.3,2.1,3.8,0.3,50.0
2020-03-24,44.04,46.81,43.99,46.22,46.22,106794200,41.64,4.580002,101704700,5089500,41.282,40.414,0.86800003,42.569134,41.561,41.477,0.084000014,42.580513,44.113,44.1805,-0.06749992,44.18721,46.879116,432114600,10.362942,1.851036,-2.83792,-2.0994742,-2.2290225,0.12954834,92.49364,74.95662,158.4412,4.1578584,44.113,51.261272,36.96473,0.84000015,1.3,2.1,3.8,0.3,50.0
2020-03-25,46.79,47.88,44.43,44.63,44.63,93760400,46.22,-1.5900002,106794200,-13033800,42.384,41.282,1.1020005,43.25609,41.454,41.561,-0.10699997,42.95315,43.97,44.113,-0.14300004,44.229523,51.98598,338354200,14.084873,-2.341356,-6.0223217,-1.80353,-2.1439238,0.34039372,63.605824,79.52097,149.67435,4.218572,43.97,50.94618,36.99382,-1.0699997,1.3,2.1,3.8,0.3,50.0
2020-03-26,45.78,47.5,45.4,47.5,47.5,73680200,44.63,2.869999,93760400,-20080200,43.920002,42.384,1.536,44.670727,42.303,41.454,0.84900016,43.779858,44.1445,43.97,0.17450008,44.54194,53.02857,412034400,19.28679,21.763655,7.93002,-1.3246173,-1.980062,0.65544474,90.23133,82.11027,130.60434,4.2235723,44.1445,51.297253,36.991745,8.490002,1.3,2.1,3.8,0.3,50.0
2020-03-27,46.32,47.98,45.9,46.58,46.58,74599200,47.5,-0.91999817,73680200,919000,45.314,43.920002,1.3940003,45.30715,42.571,42.303,0.26800004,44.28898,44.1995,44.1445,0.055000115,44.73657,51.23596,337435200,17.59657,6.104784,2.4186506,-1.0069982,-1.7854489,0.77845067,60.563435,71.466866,97.00539,3.9378579,44.1995,51.41216,36.986843,2.6800003,1.3,2.1,3.8,0.3,50.0
