Date,Open,High,Low,Close,Adj Close,Volume,Close_1,Close_inc,Volume_1,Volume_inc,MA5,MA5_1,MA5_inc,EMA5,MA10,MA10_1,MA10_inc,EMA10,MA20,MA20_1,MA20_inc,EMA20,RSI12,OBV,ROC5,ROC10,ROC20,MACD,MACDsignal,MACDhist,STOCHk3,STOCHd3,CCI10,ATR14,BBM20,BBU20,BBL20,MOM10,FFR_Level,CPI_YoY,UNRATE_Level,YC_Slope_10Y3M,PMI_Level
2020-03-26,59.67916,62.62293,59.640427,62.56483,62.56483,252087200,59.437073,3.127758,303602000,-51514800,58.316208,57.654827,0.66138077,59.959545,59.769695,59.522522,0.24717064,60.606384,64.03538,64.21791,-0.18253231,63.426697,42.46668,-2135326500,5.580526,4.1131268,-5.5132823,-3.655829,-3.685655,0.029826239,99.015625,86.16746,68.69789,5.0654874,64.03538,75.49644,52.574326,2.4717064,1.3,2.1,3.8,0.3,50.0
2020-03-27,61.18735,61.942657,59.807457,59.9745,59.9745,204216800,62.56483,-2.590332,252087200,-47870400,59.21193,58.316208,0.89572066,59.964527,59.037865,59.769695,-0.73182714,60.491493,63.72527,64.03538,-0.31011295,63.09702,42.279583,-2339543300,8.070152,-10.875272,-9.372262,-3.4755135,-3.6436267,0.16811332,23.921959,65.01514,61.691875,4.8123336,63.72527,75.27763,52.1729,-7.3182716,1.3,2.1,3.8,0.3,50.0
2020-03-30,60.700756,61.85793,60.376358,61.686047,61.686047,167976400,59.9745,1.7115479,204216800,-36240400,60.68575,59.21193,1.473822,60.53837,59.342896,59.037865,0.30502853,60.708687,63.192677,63.72527,-0.53259027,62.962307,52.066574,-2171566800,13.566874,5.2020903,-14.725079,-3.159313,-3.546764,0.3874508,68.58738,63.841656,81.3169,4.5963573,63.192677,74.03344,52.35191,3.0502853,1.3,2.1,3.8,0.3,50.0
2020-03-31,61.877293,63.545265,61.005783,61.560158,61.560158,197002000,61.686047,-0.12588882,167976400,29025600,61.04452,60.68575,0.35877076,60.878963,59.377514,59.342896,0.034617614,60.863503,62.76866,63.192677,-0.42401505,62.828472,40.8909,-2368568800,3.0014467,0.5655181,-12.1077175,-2.885512,-3.4145133,0.5290013,46.89111,46.466816,96.81274,4.5446553,62.76866,73.134674,52.40265,0.34617615,1.3,2.1,3.8,0.3,50.0
2020-04-01,59.674313,60.211742,57.890137,58.32105,58.32105,176218400,61.560158,-3.239109,197002000,-20783600,60.821316,61.04452,-0.2232048,60.026325,59.23807,59.377514,-0.13944092,60.401234,62.020252,62.76866,-0.7484106,62.398323,49.395912,-2544787200,-1.8776565,-2.3350892,-20.423473,-2.894452,-3.310501,0.41604897,7.6198697,41.032784,-22.266016,4.3324823,62.020252,71.29164,52.748863,-1.3944092,0.1,0.3,13.0,0.6,45.7
2020-04-02,58.183067,59.347504,57.35029,59.294243,59.294243,165934000,58.32105,0.9731941,176218400,-10284400,60.1672,60.821316,-0.6541176,59.7823,59.241703,59.23807,0.0036315918,60.199963,61.439365,62.020252,-0.5808865,62.102158,46.073105,-2378853000,-5.227518,0.06128449,-16.383312,-2.7913637,-3.2066734,0.41530982,31.379522,28.630167,-23.05497,3.9271607,61.439365,69.77348,53.105244,0.036315918,0.1,0.3,13.0,0.6,45.7
2020-04-03,58.778587,59.480637,57.8514,58.44209,58.44209,129880000,59.294243,-0.8521538,165934000,-36054000,59.860718,60.1672,-0.30648193,59.335564,59.536324,59.241703,0.29461938,59.88035,60.862957,61.439365,-0.57640857,61.753002,47.32453,-2508733200,-2.555102,5.30885,-16.475817,-2.7462785,-3.1145945,0.36831585,38.155434,25.718275,-32.96526,3.3869622,60.862957,68.254074,53.471836,2.9461937,0.1,0.3,13.0,0.6,45.7
2020-04-06,60.73948,63.69535,60.37151,63.54042,63.54042,201820400,58.44209,5.0983315,129880000,71940400,60.23159,59.860718,0.3708748,60.737183,60.45867,59.536324,0.9223484,60.54582,60.81817,60.862957,-0.044786453,61.92349,57.529552,-2306912800,3.006148,16.980862,-1.3901033,-2.2754664,-2.9467688,0.67130226,97.558235,55.69773,114.04779,3.4300182,60.81817,68.12854,53.5078,9.223484,0.1,0.3,13.0,0.6,45.7
2020-04-07,65.55702,65.77491,62.700405,62.8045,62.8045,202887200,63.54042,-0.73591995,201820400,1066800,60.48046,60.23159,0.24886855,61.42629,60.76249,60.45867,0.30381966,60.95649,60.504547,60.81817,-0.31362247,62.007507,64.38034,-2509800000,2.0213444,5.083461,-9.0803795,-1.9390368,-2.7452223,0.8061854,62.511482,66.07505,137.34093,3.3774505,60.504547,66.78933,54.219765,3.0381966,0.1,0.3,13.0,0.6,45.7
2020-04-08,63.60578,64.72665,63.24024,64.411934,64.411934,168895200,62.8045,1.6074333,202887200,-33992000,61.69864,60.48046,1.2181771,62.421505,61.259975,60.76249,0.4974861,61.58475,60.39125,60.504547,-0.113297656,62.236782,69.53346,-2340904700,10.443717,8.369964,-3.3983576,-1.5258138,-2.5013406,0.9755267,74.77563,78.281784,119.37622,3.3378503,60.39125,66.27644,54.506054,4.974861,0.1,0.3,13.0,0.6,45.7
2020-04-09,65.048645,65.3803,64.08029,64.876755,64.876755,161834800,64.411934,0.46482086,168895200,-7060400,62.81514,61.69864,1.1165024,63.23992,61.49117,61.259975,0.2311924,62.1833,60.630432,60.39125,0.23918152,62.488483,62.251915,-2179070000,9.41493,3.6952453,7.9603624,-1.1477876,-2.23063,1.0828424,70.78707,69.35806,112.67481,3.018642,60.630432,66.84426,54.416603,2.311924,0.1,0.3,13.0,0.6,45.7
2020-04-13,64.95422,66.25907,64.35384,66.15013,66.15013,131022800,64.876755,1.2733765,161834800,-30812000,64.35675,62.81514,1.5416085,64.20999,62.108734,61.49117,0.61756325,62.90454,60.5733,60.630432,-0.057131957,62.837563,65.39702,-2048047200,13.189197,10.297097,-1.6980118,-0.7374281,-1.9319894,1.1945614,96.391266,80.65132,111.068634,2.8671658,60.5733,66.545525,54.601074,6.1756325,0.1,0.3,13.0,0.6,45.7
2020-04-14,67.784195,69.7814,67.31212,69.4909,69.4909,194994800,66.15013,3.340767,131022800,63972000,65.546844,64.35675,1.1900955,65.97029,62.889217,62.108734,0.78048515,64.10206,61.11606,60.5733,0.54275686,63.47179,65.73186,-1853052400,9.36487,12.652539,18.512827,-0.14216343,-1.5740242,1.4318608,94.90438,87.36091,153.24161,2.7232955,61.11606,68.213844,54.01827,7.8048515,0.1,0.3,13.0,0.6,45.7
2020-04-15,68.36522,69.31661,67.93673,68.85665,68.85665,131154400,69.4909,-0.6342468,194994800,-63840400,66.75727,65.546844,1.2104301,66.93241,63.618866,62.889217,0.72964936,64.96653,61.49819,61.11606,0.38213348,63.985054,72.14251,-1984206800,9.636492,11.852623,12.48517,0.27541244,-1.2041368,1.4795493,82.96189,91.41918,115.632065,2.593086,61.49819,69.39603,53.600357,7.2964935,0.1,0.3,13.0,0.6,45.7
2020-04-16,69.570816,69.76933,68.35313,69.40378,69.40378,157125200,68.85665,0.54712677,131154400,25970800,67.755646,66.75727,0.99836886,67.7562,64.72714,63.618866,1.1082729,65.77331,61.982605,61.49819,0.484416,64.5015,70.42553,-1827081600,7.7498746,19.002966,16.22414,0.6429029,-0.83472884,1.4776318,84.70704,87.52444,106.4,2.4666824,61.982605,70.577736,53.387478,11.082729,0.1,0.3,13.0,0.6,45.7
2020-04-17,68.91959,69.466705,67.02405,68.46204,68.46204,215250000,69.40378,-0.9417343,157125200,58124800,68.4727,67.755646,0.7170578,67.991486,65.64392,64.72714,0.9167801,66.26217,62.44281,61.982605,0.46020585,64.87895,67.51018,-2042331600,5.5263076,15.461536,15.532296,0.84860873,-0.49806127,1.34667,52.380573,73.34983,71.34647,2.444203,62.44281,71.40161,53.484013,9.167801,0.1,0.3,13.0,0.6,45.7
