Date,Open,High,Low,Close,Adj Close,Volume,Close_1,Close_inc,Volume_1,Volume_inc,MA5,MA5_1,MA5_inc,EMA5,MA10,MA10_1,MA10_inc,EMA10,MA20,MA20_1,MA20_inc,EMA20,RSI12,OBV,ROC5,ROC10,ROC20,MACD,MACDsignal,MACDhist,STOCHk3,STOCHd3,CCI10,ATR14,BBM20,BBU20,BBL20,MOM10,FFR_Level,CPI_YoY,UNRATE_Level,YC_Slope_10Y3M,PMI_Level
2020-02-19,383.83,385.0,381.48,383.28,383.28,2580400,378.85,4.4299927,2074400,506000,378.186,375.38602,2.8,378.20605,372.931,371.277,1.6540009,373.2875,363.4155,361.7515,1.6639999,366.75153,89.83637,16614600,3.7911613,4.51001,9.508571,7.1505885,5.6306605,1.5199282,81.20216,81.0913,136.42517,6.7635694,363.4155,386.05548,340.7755,16.540009,1.3,2.1,3.8,0.3,50.0
2020-02-20,384.0,386.75,373.48,378.96,378.96,3789300,383.28,-4.3200073,2580400,1208900,379.12,378.186,0.93399656,378.45737,374.272,372.931,1.3410003,374.32025,364.8605,363.4155,1.4449997,367.95862,77.724846,12825300,1.247691,3.6684458,8.255726,7.1187816,5.9284735,1.1903083,41.296043,61.943855,72.28211,7.20214,364.8605,387.60025,342.12076,13.410004,1.3,2.1,3.8,0.3,50.0
2020-02-21,378.02,378.34,368.75,372.95,372.95,2742800,378.96,-6.0099792,3789300,-1046500,378.742,379.12,-0.37799683,376.62158,374.821,374.272,0.54900205,374.07083,365.92,364.8605,1.0595001,368.45035,58.853752,10082500,-0.5042109,1.4940459,6.023994,6.564262,6.0556955,0.50856626,23.3334,48.610535,-19.836329,7.3285675,365.92,388.05627,343.78372,5.4900208,1.3,2.1,3.8,0.3,50.0
2020-02-24,355.39,363.46,349.0,357.41,357.41,3924000,372.95,-15.540009,2742800,1181200,374.29,378.742,-4.452002,370.2177,373.953,374.821,-0.86799926,371.03888,366.222,365.92,0.30200043,367.36624,41.764484,6158500,-5.8629885,-2.3709996,1.7189882,4.891863,5.8228345,-0.93097186,22.278156,28.9692,-204.3533,8.501426,366.222,387.6768,344.7672,-8.679993,1.3,2.1,3.8,0.3,50.0
2020-02-25,361.0,363.97,346.28,347.8,347.8,4188100,357.41,-9.610016,3924000,264100,368.08,374.29,-6.210004,362.74515,371.733,373.953,-2.2200012,366.81055,366.267,366.222,0.044999696,365.45062,32.79062,1970400,-8.195861,-6.0000033,0.259439,2.8046768,5.219007,-2.4143302,4.7410765,16.78421,-174.53346,9.090712,366.267,387.5543,344.9797,-22.200012,1.3,2.1,3.8,0.3,50.0
2020-02-26,349.4,360.07,348.6,351.34,351.34,3489700,347.8,3.5400085,4188100,-698400,361.692,368.08,-6.3880005,358.94342,369.939,371.733,-1.7940003,363.99603,366.1025,366.267,-0.16450043,364.07278,37.56115,5460100,-8.333334,-4.858103,-0.9277299,1.4068422,4.456376,-3.0495338,28.603714,18.540981,-117.12314,9.097855,366.1025,387.815,344.38998,-17.940002,1.3,2.1,3.8,0.3,50.0
2020-02-27,340.0,352.24,337.27,337.52,337.52,4737700,351.34,-13.820007,3489700,1248000,353.404,361.692,-8.288,351.80228,366.262,369.939,-3.677002,359.17987,365.3955,366.1025,-0.70700073,361.48627,26.5318,722400,-10.935192,-9.823938,-4.0209336,-0.7512303,3.4146385,-4.1658688,0.9363292,11.427039,-129.05057,9.792855,365.3955,389.83743,340.95358,-36.77002,1.3,2.1,3.8,0.3,50.0
2020-02-28,324.42,345.46,324.0,345.12,345.12,6463400,337.52,7.600006,4737700,1725700,347.83798,353.404,-5.5660033,349.57486,363.29,366.262,-2.9720001,356.6225,364.8145,365.3955,-0.58099973,359.89548,34.121983,7185800,-7.4621305,-7.9287167,-3.257273,-1.8529828,2.3609393,-4.213922,58.552788,29.364277,-112.58565,10.971427,364.8145,390.6362,338.9928,-29.720001,1.3,2.1,3.8,0.3,50.0
2020-03-02,349.81,360.75,342.61,360.28,360.28,5398100,345.12,15.160004,6463400,-1065300,348.412,347.83798,0.57399905,353.14322,361.351,363.29,-1.9390014,357.28772,365.27148,364.8145,0.4569992,359.93277,41.876377,12583900,0.802998,-5.1070704,2.6029458,-1.5359786,1.581452,-3.1174307,98.721085,52.736732,-32.337147,11.867857,365.27148,390.3881,340.1549,-19.390015,1.3,2.1,3.8,0.3,50.0
2020-03-03,361.76,364.95,344.04,348.34,348.34,4204500,360.28,-11.940002,5398100,-1193600,348.52,348.412,0.10800171,351.54214,358.3,361.351,-3.051001,355.66043,364.7885,365.27148,-0.4830002,358.81018,36.426968,8379400,0.15526411,-8.053322,-2.6983252,-2.185263,0.8280289,-3.0132918,59.438313,72.2374,-34.26443,12.900713,364.7885,390.84772,338.72928,-30.51001,1.3,2.1,3.8,0.3,50.0
